N-gram,Score
this place makes me so,1.6572165076434513
next to,1.6542976020602511
for my,1.6540794931509992
paid by,1.6535945488369268
and never,1.6531660960119499
attacks on,1.6526562074627216
any disabled person,1.6525238595535237
any gay person,1.6525238595535237
any trans person,1.6525238595535237
over this,1.6523563097568696
lie about,1.6505743725360422
in history,1.6505061323233061
we really,1.6501420287645705
good enough,1.649796780821496
best to,1.6496176202175796
violent liberal,1.645520224542941
violent liberal antifa,1.645520224542941
do this,1.645140432974523
talking about the,1.644718337753027
he is like,1.6427066479263384
about it,1.6425201754321082
in on,1.6424165726938216
no such,1.6400691996368413
makes me so angry,1.639929323807149
me so angry,1.639929323807149
of power,1.6390518429484182
george soros,1.6390141546521335
keep your,1.6386423888945147
show you,1.6383461830547752
the world would,1.637455227301627
the world would be,1.637455227301627
the world would be better,1.637455227301627
world would,1.637455227301627
world would be,1.637455227301627
world would be better,1.637455227301627
world would be better off,1.637455227301627
would be better off without,1.637455227301627
the swamp,1.637104839512404
on to,1.6369594560349272
any disabled,1.6352856268770946
any gay,1.6352856268770946
any trans,1.6352856268770946
control or,1.634518507557345
is back,1.634245863323605
never seen,1.6335096296314116
middle of,1.633382704816632
listening to,1.6319916007613084
or are,1.6319572485829112
the same thing,1.6312314001382597
this time,1.6301440148009205
he is on,1.6298508498370805
to to,1.629731984339228
and one,1.6286857290022683
youve been,1.6284466746172197
last year,1.627913113630183
time and,1.6271868041074562
our nation,1.6270533961888916
other women,1.6269106560042483
attention to,1.6268100187143033
by conservatives,1.6256558984533191
to not,1.6248603507693464
is from,1.6244047556230128
were not,1.6221947731320232
side of,1.6206506243129806
or is it,1.6203845104838106
you love,1.6196911461537986
may have,1.6178365463261275
she had,1.6157933968695013
the show,1.6136669043021552
hes the,1.612554506697631
is bad,1.611853570151342
she cant,1.6112765292221092
at home,1.6112727759060657
is better than,1.6111261411741133
help the,1.6103432440163858
let her,1.6101193527354498
so angry,1.6093030858040167
trying to make,1.6092383060929984
of money,1.6091660200455906
these people are,1.6086389527482496
give it,1.6077605991711668
part of the problem,1.607118781131339
in with,1.6048013095707288
trump will,1.6047456472419717
many people,1.6046147918423332
im in,1.6031513857478517
waiting for,1.6026739563865662
vote in,1.6024744227721808
told you,1.6020924052377326
are my,1.6020444077406035
anything about,1.6018974086858904
and everything,1.601474490495052
might not,1.601285789888491
lets see,1.5993678182688784
by now,1.5992030527256527
may not,1.5990903899290358
all day,1.5977035319413964
innocent until proven guilty,1.5969078078574896
proven guilty,1.5969078078574896
until proven guilty,1.5969078078574896
call it,1.5968682706547082
good and,1.5950387016510208
away from the,1.593374973411584
to hate,1.5932277338632
in texas,1.5915202896781953
years of,1.591485672551742
about his,1.5910176997950367
the dregs of,1.590295700892689
the dregs of society,1.590295700892689
move on,1.589547604595914
he is right,1.5890742542998109
here is,1.588907995268329
country is,1.5886007205072814
they are not,1.588467177217615
leave the,1.5884294343509422
help you,1.587285435419364
in this country make,1.585610080075197
in this country make me,1.585610080075197
make me boil,1.585610080075197
make me boil with,1.585610080075197
make me boil with anger,1.585610080075197
this country make,1.585610080075197
this country make me,1.585610080075197
this country make me boil,1.585610080075197
are very,1.5827704604926733
maga mega,1.5816766719009772
like all,1.5816434580295766
is guilty,1.5813043698745841
of the problem,1.5806251357150867
god help,1.579209170318359
you think that,1.5788623005997895
have any,1.5761104500581573
put into,1.5760748871185195
back on,1.574785379102683
she does,1.5747131027979364
in puerto,1.5745893635860089
in puerto rico,1.5745893635860089
are without doubt the stupidest,1.5716742792875857
stupidest people,1.5716742792875857
stupidest people on,1.5716742792875857
stupidest people on this,1.5716742792875857
stupidest people on this planet,1.5716742792875857
the stupidest,1.5716742792875857
the stupidest people,1.5716742792875857
the stupidest people on,1.5716742792875857
the stupidest people on this,1.5716742792875857
we dont need,1.5713328771186839
the ones who,1.5711733726325674
the dregs,1.57068015806154
to other,1.5697976290306568
conservatives will,1.5694147035680175
tries to,1.568964825131771
to leave,1.5689070840414827
with anger,1.5660523321533748
during the,1.5646635026436144
get what,1.563929244980179
for trump,1.563883259028411
you you,1.5633195051252382
mean he,1.5618335657037379
is gun control,1.5610551391505862
heshe is,1.5593417224758603
was so,1.5569942868358275
person tomorrow,1.5567547389588734
asking for,1.5563499614330494
he is and,1.5561416492769022
is over,1.5556149895725309
is his,1.5554757513045099
you maga,1.555410406434109
finally be,1.5550827368135092
cant do,1.5542023377604903
that makes,1.553471568225168
war on,1.5534695383093033
not as,1.5533972551779074
things that,1.5523307833255036
people on this,1.5522884228555553
people on this planet,1.5522884228555553
or not,1.5512529585544539
of him,1.5509145247694376
leader of,1.5493751642136504
like it,1.5492872307488974
to gun,1.549274774380502
here url,1.548840152746862
as for,1.5488397524505664
but am,1.5486353786437488
makes me so,1.5486306898637292
what are you,1.5482450445591034
thats just,1.5480385643818815
known as,1.5470799326405114
being in charge is danger,1.546369128305989
charge is danger,1.546369128305989
charge is danger to,1.546369128305989
charge is danger to our,1.546369128305989
danger to our,1.546369128305989
danger to our country,1.546369128305989
in charge is danger,1.546369128305989
in charge is danger to,1.546369128305989
is danger to our,1.546369128305989
is danger to our country,1.546369128305989
years old,1.5459267253640419
it it,1.5457973383739068
read the,1.545472026928075
and her,1.543840366933172
as filthy,1.5436689317083916
as filthy as,1.5436689317083916
as filthy as these,1.5436689317083916
else is as filthy,1.5436689317083916
else is as filthy as,1.5436689317083916
filthy as,1.5436689317083916
filthy as these,1.5436689317083916
is as filthy,1.5436689317083916
is as filthy as,1.5436689317083916
is as filthy as these,1.5436689317083916
are working,1.5421701246588901
yes we,1.5391245848049804
its all,1.538686252302834
were going,1.538128241389678
support for,1.5370457260876216
other than,1.5365406148001384
never have,1.5356379651192231
get over it,1.5355982890753015
from liberals,1.5351448733564697
all we,1.5349798845115101
because they dont,1.5310725041401776
this happen,1.530915252871068
for more,1.5298875653105095
was at,1.529039401275008
that is why,1.5255237172243254
to do is,1.52503847280141
take the,1.5245017381311858
support gun,1.5234062744707213
support gun control,1.5234062744707213
the white house,1.5233443875420882
cant wait,1.5232046968252537
the conservatives are,1.5224196892183943
the are,1.5213820125157602
fighting for,1.5208610241890557
he says,1.5207185540729
are always,1.520665372735408
if they dont,1.520451861359402
that it,1.513468662948402
doesnt want to,1.5128483311237617
ones who,1.5127520002410706
saw the,1.5085576294336722
she got,1.5080170171309182
the supreme,1.5076221775215302
against him,1.5069277235258787
chicago has,1.505466826946001
we get,1.5048088651416507
and democrats,1.5035590787137982
control would,1.502020414850157
gun control would,1.502020414850157
president and,1.5015917942852046
you believe,1.5011225859716975
the team,1.4995086389445804
at your,1.4983247066878902
is he is,1.4978668271816002
and trump,1.4956571963382101
woman and,1.4955735189153776
sure she,1.4950642090060215
will say,1.4943497623911801
maga hat,1.4942456933806243
some people,1.4942293196103582
the left is,1.489457821543743
for real,1.4873775507253788
dr ford,1.4857360495978802
had no,1.4853068672566023
are against,1.4835055081844686
think you are,1.4833640849380099
is saying,1.482807262880735
dont have to,1.482130223787338
none of,1.4804359485128737
your mind,1.4789403141328645
you and all the other,1.478807006466257
doesnt want,1.4785037089039104
the middle,1.4782436864665787
follow the,1.4781229200670343
for long,1.4780708024654445
out his,1.4778318431848492
that isnt,1.4772619557110112
might be,1.4769714294214242
them for,1.4749443478331912
hit job,1.474649991866094
is already,1.4739991253498324
guns and,1.470455970761682
the room,1.4703128815055921
for america,1.4702441233992949
the war,1.4697972529671182
conservatives the,1.4686309479035808
that conservatives,1.4677603087967315
you and all the,1.4675534446937208
her so,1.4635897771008466
to lie,1.462009920305353
someone who,1.4619770555147036
that be,1.4603546640853269
there are no,1.459669125076084
he would,1.457743851837455
first time,1.4569576596700502
and all the other,1.4569433044289992
now this,1.4554056122189394
of democrats,1.4549549561946322
im glad,1.454766210392703
has nothing to do,1.4528248656459122
has nothing to do with,1.4528248656459122
you realize,1.4528007004604735
problem is,1.4520521959191908
back up,1.4519544548752772
the vote,1.4494989389570336
being in charge,1.4491082414168162
being in charge is,1.4491082414168162
most people,1.4487183653664504
again and,1.4480236418687906
on twitter,1.4468229549111353
that could,1.4450275518664075
you like,1.443689445257486
who dont,1.4432968945386613
mean the,1.4423706250860633
just go,1.4400429461086421
life and,1.439871841244487
in other,1.4382610398413105
the facts,1.4338822758329104
understand the,1.4316522467413522
for life,1.4302044510700105
for us,1.4298311767215366
and by,1.4295750901419295
for antifa,1.4294863078225992
with them,1.429292088619542
way she,1.4277178145268654
the majority of,1.4251920669241471
level of,1.424963124222014
are people,1.4246989357428201
there will be,1.4244119308954488
liberals do,1.424211469981001
come forward,1.422498041258497
look up,1.4219772085062945
she didnt,1.421483864433677
its time,1.4211844139244643
her for,1.4197477357477188
gun control are,1.4192509257295025
who were,1.4190918166841608
by gun,1.4177537043816555
and still,1.414296811598716
the things,1.4142564188318483
the strictest gun control,1.4125212466489818
sit on,1.4105427927121093
they need,1.4087355324461621
she is being,1.4084955164385842
off to,1.4084250616200675
knows what,1.408139908701755
your party,1.407082914302458
the very,1.406595746032276
should try,1.4056435645836325
me that,1.403943463221285
control are,1.4032172475953915
will see,1.4024034185743388
you better,1.4009487741937852
so much for,1.40090415555271
show up,1.4007074700235111
are part,1.4006855192089886
are part of,1.4006855192089886
is only,1.39904685624292
is one of,1.3989045538810476
at its,1.3985513851602511
him to,1.3981772870150846
the strictest,1.3977865910678435
the strictest gun,1.3977865910678435
the people of,1.3975307731377442
the name of,1.3972194582914608
could not,1.39686767817201
guys are,1.3958868711810264
the start,1.3926810821593412
except for,1.392270321586758
he isnt,1.389942232474187
the deep state,1.3885848010807986
the greatest,1.3884434833495696
but thats,1.3877128690312817
but have,1.38725323518137
to eat,1.3871086894477336
and start,1.3867303945625027
need to know,1.3855249027248104
good to,1.3850038663615205
much for,1.3836246675617954
name of,1.382644422667727
can you say,1.3819574816709896
and only,1.3814799606649804
country and,1.3802864264268795
with it,1.379878517855054
country with,1.3751138638358131
was on,1.3749873321344483
now they,1.373862028990096
history of,1.3738321592498455
right wing,1.372748196300989
not want,1.3693336289790816
his name,1.368854960720976
no doubt,1.3682744917134244
going down,1.3680885782195282
so hard,1.3678993620596214
glad you,1.367104223771613
to these,1.3670315501741144
to us,1.3648679109446675
you the,1.3629012638261508
do have,1.3612673416950078
stand up for,1.360101922919881
yes you are,1.3599528783055028
is you,1.359914672173066
we dont want,1.3598265612632443
him in,1.359328157589737
the face,1.35607176978797
love the,1.3558733101457172
to ask,1.3554179976687988
in all,1.3550588824311172
it she,1.3549142327094363
them as,1.3542233097609937
see this,1.3540479446393383
before he,1.3538686815226701
not know,1.3511739026953655
united states,1.350710126086341
is definitely,1.350250217934152
yes you,1.3483694144990277
it also,1.3479528118910562
to discredit,1.3476499908110164
dont make,1.34739335832597
and my,1.3446088277235178
we need to,1.3437675467456183
like gun control,1.3434706805502201
working for,1.3427882567248037
in public,1.3418324718914405
again url,1.3414334228843745
in the white,1.3413287120849837
in the white house,1.3413287120849837
everyone is,1.3408965381382134
the election,1.3396339101915729
get their,1.3387360957266896
them in,1.3380413123384036
because there,1.3375567784222548
and take,1.3374539222528694
not good,1.336165390169846
at the same,1.3361221430335444
do and,1.3359600363026005
being the,1.335915166730713
to send,1.3356589564987946
thanks to,1.33518655487592
cant have,1.3345285402561136
kkk hoods,1.3333878733886733
there to,1.3319367663627857
of america,1.3300560000741666
its ok,1.330017374321887
the same as,1.3281556461677624
hard to to,1.3267997850443836
hard to to put,1.3267997850443836
hard to to put into,1.3267997850443836
into words,1.3267997850443836
is hard,1.3267997850443836
is hard to,1.3267997850443836
is hard to to,1.3267997850443836
is hard to to put,1.3267997850443836
put into words,1.3267997850443836
scorn feel,1.3267997850443836
scorn feel for,1.3267997850443836
the utter scorn,1.3267997850443836
the utter scorn feel,1.3267997850443836
the utter scorn feel for,1.3267997850443836
to put into,1.3267997850443836
to put into words,1.3267997850443836
to to put,1.3267997850443836
to to put into,1.3267997850443836
to to put into words,1.3267997850443836
utter scorn,1.3267997850443836
utter scorn feel,1.3267997850443836
utter scorn feel for,1.3267997850443836
pretty much,1.3221933464107924
love her,1.3220639061399098
love him,1.3218874470491389
like gun,1.3213233220254366
take care,1.3202590182629783
take care of,1.3202590182629783
for themselves,1.3186477644423635
the right to,1.318340974087549
the need,1.3183381750967027
respect for,1.3165694456559238
so she is,1.3159021402880948
antifa member,1.3158755029246738
is antifa,1.3151048421347606
black lives matter,1.3147950580910093
is trying to,1.3145460346259958
all the liberals,1.314393730576303
is well,1.314206505972251
how did,1.3133893029148556
see that,1.312574500230971
alt right,1.3118114649355712
this url,1.3067566363420369
meant to,1.3067449756432814
in the middle of,1.3052982789377894
dead in,1.3051620071450096
something that,1.3051128418690559
be surprised,1.3050089889290293
so is,1.304217278267418
beating up,1.3033012533068495
be best to just,1.302683657792497
be best to just drown,1.302683657792497
best to just,1.302683657792497
best to just drown,1.302683657792497
best to just drown those,1.302683657792497
drown those,1.302683657792497
drown those kinds,1.302683657792497
drown those kinds of,1.302683657792497
it would be best,1.302683657792497
it would be best to,1.302683657792497
just drown,1.302683657792497
just drown those,1.302683657792497
just drown those kinds,1.302683657792497
just drown those kinds of,1.302683657792497
to just drown,1.302683657792497
to just drown those,1.302683657792497
to just drown those kinds,1.302683657792497
would be best,1.302683657792497
would be best to,1.302683657792497
would be best to just,1.302683657792497
everyone else,1.3017934252396106
lives matter,1.2999414473646926
by her,1.2990636191969591
the trump,1.2985023548565615
it again,1.297873490412746
the people who,1.2974529491042412
conservatives would,1.2972381118604563
to everyone,1.2940479871475068
supposed to be,1.2933024979546315
due process,1.2912942351067298
the middle of,1.290551956004979
seem to be,1.2894224856606766
it be,1.2887662642468118
who they,1.2885001669927207
do all,1.288264081190671
be best to,1.2879668729724514
people of,1.2873793238122455
feel for,1.2855383089974204
scared of,1.2801645341534684
is trying,1.2793462269984892
deserves to,1.2784174042191387
in the middle,1.2770896179152615
not being,1.2762656153898422
be best,1.2745315010669405
prison for,1.2720660980050718
money and,1.2714444716796403
whats the,1.2709116287012372
no he,1.2707481541370957
one who,1.270721743980662
show me,1.2699529583712195
freedom of,1.2698345206934454
would make,1.2685984893693976
she doesnt,1.2671173345005793
whatever it,1.2666953483478522
to stand,1.2660022934577526
are actually,1.263705656162967
violence and,1.2635290945587554
of the world,1.2630688104352144
and put,1.2629136830749421
care of,1.2621234249436797
accountable for,1.2618549500428469
on here,1.2617379892850555
how they,1.2610287727665195
you must,1.2609016572366167
wouldnt be,1.2604214356701062
and every,1.2588238809045853
the democrat party,1.2585989837519467
you hate,1.25853490238102
sick and,1.2579362155181484
she thinks she,1.2571950415357185
on both,1.2559397658883555
about time,1.2558838780920702
we had,1.2550690719554831
still dont,1.2530699822770281
it means,1.2522977589446393
against gun,1.2514343430252932
no matter what,1.251029982974195
against conservatives,1.2503679432328179
involved in,1.2496093566897093
on what,1.2488978326151627
just say,1.248562402605502
are right,1.2480646014828887
the court,1.2474314777341378
person in,1.2473946140813854
in high school,1.2465844802941588
democrat party,1.2463941399572165
but when,1.2426517438831055
disagree with,1.2424373624645817
prove that,1.2400293852807907
shouldnt have,1.2386728357982135
how liberals,1.2376583886334283
liberals that,1.2346776535529043
her because,1.2345470176363789
the tories,1.23352516331603
walkaway url,1.2333491027061192
in high,1.2325014637100822
and there,1.2298868744560592
dont they,1.229486580397833
way she is,1.2289419210106978
the hate,1.2281057874610153
their agenda,1.2276938546598963
that there,1.2272021090824303
just look,1.226667524883276
on how,1.2261553525551687
so why,1.2261195892689254
good people,1.225333040390432
tell the,1.2238103624964234
keith ellison,1.2235757420045554
know its,1.2231576194197455
in the first,1.222875814574103
matter what,1.2226291504075624
was an,1.222454326861952
who she is,1.2222628179980768
him as,1.2210176127046057
for people,1.2190470790041772
the job,1.217694292397912
on the right,1.2173528311554092
one has,1.216252337608863
the uk,1.2155447273897755
is funny,1.2150041012010457
its really,1.2148481927464148
did it,1.2137862810824038
his supporters,1.21309523090585
like my,1.2119589648364524
am so,1.2106151922156387
the highest,1.20869731486481
is playing,1.2075418686173693
control in the,1.2070901092164839
gun control in the,1.2070901092164839
who he is,1.206856749110425
held accountable,1.2059491154190747
jail for,1.2047304834243748
interested in,1.2032721387288423
this but,1.201922873549927
and our,1.1994512303680835
we have to,1.1978879056527885
and shes,1.1960657338841492
is not an,1.1960118198291971
in gun control,1.191005188639958
compared to,1.1907696374486596
disgusting and,1.1906628807564041
this you,1.1906135348039872
the metoo,1.1881160130498878
are better,1.1852281373673363
thing to do,1.1837913071291144
you are one,1.182551488509787
are we,1.181054158019738
who she,1.1808497922922652
are part of the,1.1808063652984913
not believe,1.180044604709423
fall for,1.1794535200141512
someone else,1.17856804334463
she is very,1.1777215012146551
to the liberals,1.1766902031952648
is against,1.1766830665150132
call them,1.1740293537392994
because thats,1.1736030549093754
on liberals,1.1722168287129748
that if,1.1720377233530428
but its,1.1706684064988544
give up,1.1671455397323602
about your,1.166084778065293
as she is,1.1654081480966787
of what,1.1640027066369794
more people,1.1633916830985784
is the best,1.1621294073121522
just need,1.161644773107337
know it,1.160298015369569
not what,1.1601258245398844
she is going,1.1592354077613019
elected to,1.159222299808481
to antifa,1.1585316762016642
before the,1.157537801440305
want the,1.1567360986096342
has never,1.1566172851716325
the case,1.155759400055815
got the,1.1540737465107127
defend themselves,1.153641628002118
kavanaugh and,1.15191545606719
she is still,1.1517227003117705
the comments,1.150200226453129
reason why,1.1500552785542437
says she,1.1495954513257536
for saying,1.149212213382823
if not,1.1468322226321774
any way,1.1467266633942126
he cant,1.1448462640478
the war on,1.1444531197734702
it takes,1.1411748528285963
the united,1.1410286612111182
the united states,1.1410286612111182
guns are,1.1393083416036176
conservatives on,1.1389926278868563
you are too,1.1381316725520294
not really,1.137836659448263
the person,1.1360835888383884
as well as,1.1354400733347172
well as,1.1354400733347172
best of,1.1346361015192912
to the left,1.1346050146609261
of both,1.1337831743504534
under oath,1.1316870277721247
maxine waters,1.1306163328235834
good thing,1.1301460068114233
put the,1.129156019377314
was not,1.1285311368593443
how can you,1.1281049455384107
one day,1.1276848314023795
way too,1.127608019755265
now she is,1.1265923634891402
this has,1.1248387005001623
these things,1.1246989924401947
get away,1.1240166303216523
one and,1.1196357233835719
you not,1.1190845406175918
agree with them,1.1190792498456008
its obvious,1.1186158276174714
shows how,1.1164504117740541
know how to,1.1147620894516064
it doesnt matter,1.1136369956936747
your life,1.1130831552028995
to make it,1.1119008689728849
control for,1.1111151532347627
you dont know,1.111008958843191
see if,1.1090316273130363
against her,1.1076533014668164
and make,1.1070941061877173
america and,1.106433669845275
he is going,1.1063023920402257
is much,1.1035749461765714
take you,1.1035246036409958
dealing with,1.1033378167949157
brett kavanaugh,1.103133877509086
control debate,1.1028647967433338
gun control debate,1.1028647967433338
need for,1.1020623631690238
at what,1.101925013859894
mean like,1.1016498931378722
or you,1.1004745479565106
was to,1.1000986432448658
control after,1.0996395113282598
gun control after,1.0996395113282598
the better,1.0987314860028972
give them,1.0984421038573717
liberals were,1.0959396172795524
have it,1.0950331890690166
from her,1.0949803342586912
the national,1.094581754119221
they still,1.094182740036845
are at,1.090605083379896
many liberals,1.0905379371052542
vote republican,1.0902853443127605
ability to,1.0900093676767544
will you,1.089891665027959
want gun control,1.0892308319232622
has done,1.0866528090812422
of stupid,1.0862380502723534
person who,1.086146269513949
for conservatives,1.083724941966851
we were,1.0828296282390601
in order to,1.0821920937610443
is telling,1.0815903191195475
what happened to,1.0811256036094774
all of the,1.080975119653235
want gun,1.0786683792821534
do we,1.075721136180586
up by,1.074961466184837
good luck,1.0747723388645718
the and,1.0731581821670142
no sense,1.0721999671468618
left the,1.071261314289347
keep the,1.0704340078319823
hes going to,1.0695697280761802
hope he is,1.0681930652444334
is the one,1.0673128563369438
why didnt,1.0626105018853615
been in,1.062599308794962
at you,1.0621176697624994
in order,1.0588049565627884
have great,1.058758682218298
ready to,1.0577929629797744
welcome to,1.0566761145533783
they dont know,1.0553813380035673
are also,1.0517584701247387
have all,1.0490858723998464
order to,1.0485375486983612
the the,1.0472601493963534
oh well,1.0469665188286938
agree with you,1.0412795924711036
be happy,1.040937607832272
hes going,1.0386463421868641
we are not,1.0373187811928908
is there,1.036190067463584
to jail for,1.0328380314465322
get him,1.0324881912525832
to take away,1.0317700656021227
to understand,1.0306904586226928
with antifa,1.030063164111533
and the liberals,1.029603674844492
thought it,1.0291427581435877
the military,1.0283859079352742
can help,1.028033009757442
yes she,1.0273375531347417
be in jail,1.0257990299684505
didnt even,1.024031333845432
they need to,1.023454842718035
liberals want to,1.0220375378731323
all her,1.0217744750291735
control measures,1.0211299815149186
gun control measures,1.0211299815149186
you are right,1.0196896131859967
long time,1.0189267388479393
just how,1.0178205922585968
to talk about,1.0160877664052208
get better,1.0160693528992166
so good,1.0157890204068032
did the,1.0151161852606971
before you,1.01418032804578
amp not,1.0136025575944392
her life,1.012257536392937
you are one of,1.011034127210292
to read,1.0110162711347526
she is and,1.007604513792467
gun rights,1.006492900240768
what you are,1.0056621836160606
according to the,1.00514418161958
you are you,1.003213946064992
years to,1.002739145555783
and know,1.0025271424844189
the libs,1.001694872920367
away the,1.000361314244199
are one of,0.9985635010148528
the economy,0.9976261976037903
of law,0.9974914064153281
rule of,0.9974914064153281
rule of law,0.9974914064153281
and when,0.9957838433427124
is one of the,0.9952469166212434
this for,0.9948324388111204
but then,0.9918879983773141
so you are,0.9886422527660024
concerned about,0.9879430250057304
him because,0.987304062824364
of the country,0.9843534234001721
to decide,0.9842786956124652
she is just,0.9840025999342259
to see the,0.982928295489522
would say,0.9818870486749309
to know that,0.9815047551929181
him the,0.9787600183052525
we need gun control,0.9782625727202825
there and,0.9779583710743114
with guns,0.9750561736755823
will have,0.9748564311059014
you think you,0.9747562291927536
last minute,0.9738512629186851
care who,0.9722254707078648
way he,0.971536606274614
so dont,0.971333244078548
antifa the,0.9709400036259794
really good,0.9702080714779833
know she,0.9700155817758175
the line,0.969776621713817
please tell,0.9693052616401794
we need gun,0.9680578681106011
to learn,0.9663914127497935
one that,0.963750586414537
liberals should,0.9627626895416455
are looking,0.9605231209150495
is perfect,0.9576201477291604
nd amendment,0.9571078108395331
conservatives they,0.9566750302111685
but she is,0.9548590233147282
maga and,0.9546622993158733
the border,0.9536826173285299
how she,0.9522967580858891
is innocent,0.9521952118418129
now he,0.952193510091848
can take,0.9495905206909626
black people in,0.9461341869869769
to be in,0.9460399931439774
anything but,0.9459989045845081
not about,0.9449437568422633
lost all,0.9433238002665614
like she,0.9420852286236603
day and,0.9405720157577377
to hide,0.9384986445478762
the ndp,0.937979221891777
you are the one,0.9374498522838102
the average,0.937445724102336
list of,0.9338109359931026
this in,0.9334492035266577
are conservatives,0.933407533905935
what liberals,0.932711331446144
all maga,0.9308315021351652
you are ok,0.9307930188623538
to win,0.9291297663778643
hard for,0.9273305741365148
your antifa,0.9272629099262726
is truly,0.9264446258361677
thing that,0.926296572597941
womens rights,0.9239981934790947
sure she is,0.9216216415566912
in the face,0.9211697291387726
are ok,0.9210834908939771
what has,0.92098320953899
strict gun control laws,0.9207660068599979
will take,0.9194323208471902
are on,0.919311287878718
didnt want,0.9186735178758407
be there,0.9182676721756735
this tweet,0.9144188776484394
done with,0.9107343281417846
the supreme court,0.9107305551717579
is with,0.9099005011730286
so sorry,0.9095697636466913
in it,0.9093826151259878
in the usa,0.9091625892819704
the first time,0.9091552146420071
since the,0.9087309757357689
know if,0.9075070090400891
interest in,0.9064260511981225
she is really,0.9055790705080449
never get,0.9051119102568145
it right,0.9048589069829494
the cause,0.9042061821271414
will do anything,0.9036228980431291
the difference,0.9019752783812693
want to be,0.8996595509622451
will not be,0.8993011255148671
because its,0.8974704206727915
get back,0.8969218011175674
idea of,0.8965876422694455
not work,0.8963254259296325
to get the,0.8961108384518144
far right,0.8947508969480449
and republicans,0.8931910708096132
pretty sure,0.8931052259492585
to vote for,0.8930231095321035
of trump supporters,0.8911144722318152
do not know,0.8904422537836316
vote no,0.8876370164370244
america to,0.887332992299218
her own,0.8871183850341854
no its,0.8866581996326237
we want,0.8849177237278758
are about,0.8838883031353296
the fight,0.8825412485415369
because of the,0.8793449619750446
half of,0.8788670242287279
did she,0.8764188142674183
he is going to,0.8754419371232874
great job,0.8712929638274721
this is how,0.8710266002980107
much of,0.8708498037252927
you are saying,0.8697171257266733
you agree,0.8694561113345912
your family,0.8670215901439327
she knows,0.8669233743648872
have nothing,0.8668989422783194
you are now,0.8618365861046736
the number,0.8611694616723471
come out,0.8610755639363719
she is doing,0.8605129709865095
maga patriots,0.8589366672143236
have never,0.8576630477199297
them and,0.8555435775635152
focus on,0.8549467386155768
people being,0.8526196325148605
why she is,0.8524539719832613
back to the,0.8515390798289264
to be able,0.8510382123147118
to be able to,0.8510382123147118
know the truth,0.8502461749159553
you must be,0.849333897055256
the history,0.8484055216132123
im sure you,0.8460413745807975
amp you,0.8445522704130992
you still,0.8419748165538998
were going to,0.841399726562805
said you,0.8403035123837319
she is going to,0.8377665815922003
now url,0.8358590320458643
if this,0.8323490621771964
school shootings,0.8319453166274328
you are making,0.830385345089272
you are correct,0.8289147906298717
vote red,0.8277343683207383
us conservatives,0.8276134071450623
social housing,0.8274975393329927
to court,0.8259784326496977
to make sure,0.8259286723124597
thanks for,0.8258509194825021
know he is,0.8255673173687536
who do,0.8252597977759822
how are,0.823740313409157
going through,0.8233110040490375
wwgwga maga,0.8221380657667174
fix the,0.8220745008557946
ask for,0.8196586563169851
it as,0.8190134937469236
call out,0.8180433423462372
of justice,0.8178312098125393
to do with the,0.8174649920725112
but no,0.8170840432993483
believe this,0.8147953176382658
are correct,0.8144034632980708
is coming,0.8140402552138857
the issue,0.8122623057822096
now know,0.8100428094288779
truth and,0.8077646583069499
there were,0.8064285071871591
yes because,0.8059249305263678
in power,0.8044838746973633
until the,0.8019146862980311
than this,0.8014699456991566
are gonna,0.7999177983874102
in prison for,0.7983816504307237
in one,0.7976316754551271
remember when,0.7975891622412127
so long,0.7955683220248747
he is url,0.794790546844873
that can,0.7899273060080386
are both,0.7896073318104013
and it is,0.7890905291674166
so proud,0.7889959250014973
all the way,0.7881326290704475
definition of,0.7878927192226626
state of,0.7875885684543038
can say,0.7861770868657658
favor of,0.7852109844212904
in favor,0.7852109844212904
in favor of,0.7852109844212904
the answer,0.7851452264988518
on tv,0.7843275385149417
the eu,0.782110908048604
now we,0.7815459835054976
my friend,0.7809434810453313
have not,0.7806993288331163
stuff like,0.7796056319301781
how it,0.7787186897244336
doing what,0.7756096103753586
comes out,0.7746325187748253
support antifa,0.7734451803752365
jokes on,0.7729622045413971
made me,0.7727548295720958
not to mention,0.770510643475634
up this,0.7692546794176944
know who she,0.7691574404059105
know who she is,0.7691574404059105
what im,0.7681724218721837
know nothing about,0.7644232327958878
liberals and conservatives,0.764224179244064
conservatives to,0.7637817576125316
has not,0.7637615817714669
president of,0.7622788768864234
happy to,0.761724534916111
in place,0.7608761422712824
come from,0.7578225046861383
for president,0.756480924256027
know nothing,0.7557873278613281
can do,0.7531944414109705
and vote,0.7522331343282134
and this is,0.7520087034420291
get that,0.7508185180886892
so what,0.7498486162229134
mass shooting,0.748839224974442
know you are,0.748140540291367
is happening,0.7472354735841144
be president,0.7469931765699355
to mention,0.7465489223342363
the list,0.7463361571286347
not so,0.7440848545416348
the nd amendment,0.7418226300029049
it is not,0.7403444546102304
say you,0.7397130607009872
in the first place,0.7374539095542333
of who,0.7374164679323189
the conservative,0.7371412546493172
and with,0.7367233907842679
in washington,0.7364610167838328
the far,0.7333009958802371
about is,0.7332930533257371
not too,0.7332487251426573
wants to be,0.730855396877826
to love,0.7284058563541211
first place,0.7283577655221899
to question,0.7268260042022214
see him,0.7265781804159854
you are trying,0.7243680216671486
you are trying to,0.7243680216671486
to gun control,0.7238089088039095
